player+team,rounds_played,vlr_rating,acs,kd,kast,adr,kpr,apr,dpr,fkpr,fdpr,hs_percent,cl_percent,group,year
fameCOOP,723,0.85,155.0,0.82,0.66,105.3,0.56,0.19,0.69,0.05,0.06,0.22,0.11,challengers,2024
takeRC,550,0.85,152.5,0.77,0.71,103.3,0.55,0.35,0.71,0.06,0.09,0.28,0.18,challengers,2025
daddyliX,266,0.85,152.4,0.77,0.68,97.1,0.54,0.39,0.71,0.02,0.03,0.21,0.14,challengers,2023
BlackWizNFX,770,0.85,151.7,0.78,0.73,96.5,0.53,0.45,0.67,0.04,0.09,0.25,0.19,challengers,2025
BoasterFNC,1591,0.85,151.4,0.79,0.72,98.8,0.51,0.4,0.65,0.07,0.11,0.23,0.13,vct,2024
ScTVNR,210,0.85,150.9,0.8,0.73,98.7,0.52,0.45,0.65,0.04,0.08,0.27,0.25,challengers,2025
htmHVND,843,0.85,149.2,0.76,0.71,99.1,0.52,0.33,0.69,0.05,0.07,0.24,0.14,gc,2025
VazagaHTS,367,0.85,149.1,0.76,0.72,96.5,0.53,0.43,0.7,0.02,0.05,0.24,0.16,gc,2025
NoxyBaby,246,0.84,226.4,0.9,0.68,147.1,0.73,0.2,0.81,0.2,0.21,0.28,0.0,gc,2025
DinaRZN,667,0.84,208.5,0.88,0.65,138.6,0.71,0.17,0.81,0.17,0.18,0.28,0.05,gc,2025
exoticMEOW,598,0.84,206.4,0.85,0.65,137.2,0.72,0.18,0.84,0.17,0.17,0.23,0.08,challengers,2024
tuggers,232,0.84,205.4,0.8,0.63,135.4,0.69,0.24,0.86,0.12,0.21,0.17,0.13,gc,2023
daffyEter,238,0.84,204.9,0.87,0.68,135.1,0.71,0.21,0.81,0.2,0.22,0.28,0.11,gc,2024
PixieOP,320,0.84,202.7,0.87,0.58,90.5,0.69,0.22,0.79,0.17,0.22,0.26,0.13,gc,2025
DisisJohnSGE,468,0.84,200.8,0.9,0.67,129.8,0.69,0.16,0.77,0.16,0.19,0.22,0.08,challengers,2025
peixinhoMOX,421,0.84,199.7,0.83,0.64,135.3,0.67,0.22,0.81,0.2,0.22,0.16,0.05,gc,2023
chitoMGC,207,0.84,198.1,0.79,0.68,123.2,0.67,0.38,0.84,0.13,0.12,0.33,0.1,gc,2024
keloqzMDR,551,0.84,197.7,0.89,0.66,126.9,0.71,0.13,0.79,0.15,0.19,0.26,0.17,vct,2023
ClickM8,477,0.84,197.3,0.91,0.65,123.0,0.7,0.12,0.77,0.15,0.21,0.37,0.22,vct,2025
wooryTREM,239,0.84,197.0,0.83,0.64,133.5,0.67,0.15,0.82,0.13,0.19,0.3,0.16,gc,2024
VibingAlli,746,0.84,194.9,0.82,0.63,128.5,0.66,0.24,0.8,0.13,0.15,0.21,0.18,gc,2024
XdllZETA,338,0.84,193.9,0.83,0.66,125.8,0.67,0.2,0.81,0.12,0.09,0.35,0.11,vct,2025
BiffySere,766,0.84,191.8,0.83,0.67,131.6,0.66,0.19,0.8,0.14,0.18,0.22,0.08,gc,2023
veramini,797,0.84,190.8,0.85,0.66,126.3,0.68,0.25,0.8,0.11,0.14,0.26,0.05,gc,2024
ausCAT,732,0.84,190.1,0.81,0.64,120.6,0.66,0.32,0.81,0.14,0.18,0.26,0.08,gc,2024
CameyOPY.F,490,0.84,188.8,0.89,0.65,130.5,0.67,0.21,0.76,0.16,0.19,0.22,0.19,gc,2024
Howl5 Kn,284,0.84,188.4,0.86,0.65,126.2,0.67,0.23,0.78,0.09,0.09,0.3,0.0,gc,2025
skarWild,400,0.84,188.3,0.82,0.65,120.2,0.64,0.21,0.78,0.11,0.14,0.16,0.08,gc,2023
caraLCV,203,0.84,187.9,0.81,0.62,122.3,0.65,0.22,0.8,0.07,0.12,0.21,0.06,challengers,2024
DJHoangEmmm,246,0.84,186.4,0.87,0.68,127.5,0.67,0.21,0.77,0.08,0.15,0.22,0.0,challengers,2024
luytaKIWI,200,0.84,186.4,0.81,0.58,127.1,0.67,0.1,0.82,0.1,0.12,0.27,0.08,gc,2024
Sfx,428,0.84,186.0,0.83,0.66,125.4,0.64,0.2,0.77,0.12,0.14,0.28,0.15,challengers,2025
AnemixFSKF.GC,351,0.84,185.7,0.77,0.63,129.1,0.63,0.22,0.81,0.1,0.14,0.3,0.05,gc,2024
azuliateANTC,418,0.84,185.0,0.83,0.63,123.8,0.63,0.16,0.76,0.09,0.09,0.24,0.16,challengers,2023
dakiSKÅL,251,0.84,185.0,0.76,0.64,131.6,0.63,0.17,0.82,0.07,0.08,0.25,0.07,challengers,2023
Brubz,238,0.84,183.5,0.84,0.65,126.8,0.61,0.23,0.73,0.11,0.1,0.3,0.11,gc,2024
teekayys,276,0.84,183.4,0.89,0.66,117.2,0.64,0.2,0.72,0.12,0.1,0.28,0.08,gc,2024
MarkNBL,797,0.84,183.2,0.76,0.61,123.0,0.62,0.23,0.81,0.08,0.1,0.29,0.04,challengers,2023
ikyooNSR.IN,458,0.84,182.8,0.74,0.64,121.1,0.6,0.28,0.81,0.08,0.08,0.3,0.12,gc,2025
SundenLaby,532,0.84,182.2,0.78,0.67,119.2,0.62,0.3,0.8,0.08,0.08,0.23,0.11,gc,2024
Shu,218,0.84,181.3,0.83,0.69,125.1,0.64,0.3,0.77,0.08,0.15,0.3,0.31,challengers,2024
mandarinai,481,0.84,181.3,0.8,0.68,115.4,0.62,0.36,0.78,0.09,0.1,0.3,0.11,gc,2025
oliLLH,209,0.84,180.5,0.83,0.68,124.0,0.62,0.23,0.75,0.09,0.1,0.23,0.03,challengers,2023
TorontoFMG,371,0.84,179.9,0.79,0.67,120.9,0.62,0.29,0.79,0.08,0.11,0.25,0.14,challengers,2023
dudleyzorOP,418,0.84,179.9,0.76,0.66,119.4,0.6,0.28,0.79,0.06,0.08,0.21,0.08,challengers,2023
Gogs,250,0.84,179.8,0.77,0.69,117.8,0.59,0.39,0.76,0.07,0.1,0.28,0.09,challengers,2025
Strax,347,0.84,179.1,0.88,0.65,120.1,0.64,0.2,0.73,0.06,0.09,0.29,0.15,gc,2024
wambini,245,0.84,178.8,0.79,0.69,116.8,0.59,0.37,0.75,0.08,0.15,0.27,0.16,gc,2025
kyiINF.EC,499,0.84,177.9,0.83,0.66,118.0,0.62,0.25,0.75,0.1,0.15,0.2,0.14,gc,2024
MagnetoBAAM,273,0.84,177.7,0.8,0.66,117.2,0.62,0.27,0.77,0.07,0.08,0.28,0.09,challengers,2025
shihan,220,0.84,177.6,0.81,0.67,115.6,0.61,0.33,0.75,0.05,0.08,0.21,0.13,challengers,2023
nagisaAutt,330,0.84,177.5,0.84,0.59,121.9,0.65,0.11,0.77,0.08,0.09,0.23,0.15,gc,2024
Smiley,288,0.84,176.4,0.82,0.7,112.2,0.6,0.39,0.73,0.06,0.09,0.2,0.03,challengers,2024
NowaXxZangCG,620,0.84,176.1,0.8,0.68,117.3,0.61,0.28,0.77,0.06,0.09,0.23,0.12,challengers,2025
MandsTry,262,0.84,175.9,0.79,0.69,117.1,0.59,0.37,0.74,0.06,0.16,0.25,0.15,gc,2023
BrinicleDOMS,738,0.84,175.6,0.77,0.66,115.1,0.59,0.34,0.77,0.07,0.11,0.26,0.12,challengers,2024
Darkz,484,0.84,175.1,0.8,0.65,115.9,0.62,0.28,0.77,0.06,0.14,0.25,0.11,challengers,2024
Belyaks1RZN,394,0.84,174.3,0.75,0.67,123.0,0.6,0.28,0.8,0.09,0.14,0.26,0.12,challengers,2024
NisuhLAND,820,0.84,174.1,0.84,0.65,119.3,0.61,0.17,0.73,0.08,0.1,0.25,0.06,challengers,2023
sakuraNIXV,268,0.84,172.3,0.82,0.71,111.6,0.61,0.35,0.74,0.1,0.09,0.39,0.11,challengers,2025
Saiko,300,0.84,172.3,0.76,0.71,108.8,0.58,0.41,0.76,0.08,0.08,0.24,0.12,gc,2025
RexyGDL,413,0.84,171.9,0.81,0.67,115.2,0.58,0.27,0.72,0.07,0.07,0.27,0.07,challengers,2023
DexuzAKV,708,0.84,171.2,0.8,0.69,112.1,0.61,0.26,0.76,0.05,0.06,0.22,0.14,challengers,2025
SpockiBloo,504,0.84,171.0,0.77,0.67,106.7,0.6,0.38,0.78,0.08,0.12,0.29,0.1,challengers,2025
KypsiINF.EC,803,0.84,170.8,0.79,0.66,112.0,0.6,0.35,0.75,0.08,0.12,0.27,0.11,gc,2024
H4tenaDRM,336,0.84,170.7,0.8,0.71,107.2,0.6,0.42,0.74,0.07,0.08,0.14,0.07,gc,2023
appa86th,314,0.84,170.5,0.74,0.68,116.8,0.55,0.32,0.74,0.06,0.07,0.31,0.15,challengers,2024
Bambi,278,0.84,170.4,0.78,0.67,116.4,0.57,0.28,0.73,0.05,0.09,0.23,0.15,gc,2025
dwepiiLVNE,312,0.84,170.3,0.83,0.64,114.6,0.6,0.19,0.73,0.1,0.13,0.18,0.16,gc,2024
basyaDET,356,0.84,170.3,0.8,0.67,111.4,0.58,0.25,0.73,0.06,0.11,0.23,0.11,challengers,2025
KILICARSLANDATH,237,0.84,170.1,0.74,0.72,113.8,0.57,0.45,0.76,0.07,0.06,0.26,0.07,challengers,2024
asterO2G,429,0.84,170.0,0.78,0.64,121.0,0.61,0.31,0.77,0.04,0.06,0.27,0.06,challengers,2024
ghostxDRGE,299,0.84,169.9,0.84,0.71,107.6,0.6,0.38,0.72,0.07,0.09,0.31,0.07,challengers,2024
zizoxGMX,943,0.84,169.8,0.81,0.66,111.1,0.6,0.25,0.74,0.06,0.08,0.21,0.15,challengers,2023
sameiSSQ,255,0.84,169.7,0.8,0.65,111.9,0.62,0.35,0.77,0.06,0.09,0.2,0.25,gc,2023
WestSCY,330,0.84,169.5,0.76,0.67,115.3,0.58,0.32,0.75,0.11,0.12,0.24,0.1,challengers,2023
hikkAGRY,208,0.84,169.4,0.75,0.67,111.1,0.57,0.4,0.76,0.07,0.09,0.18,0.1,challengers,2023
Key,384,0.84,169.4,0.8,0.64,96.1,0.59,0.27,0.73,0.07,0.11,0.26,0.11,gc,2025
Sheny9,633,0.84,169.3,0.82,0.65,115.0,0.61,0.19,0.74,0.08,0.08,0.26,0.1,challengers,2024
mistyBCGF,241,0.84,168.8,0.82,0.71,108.7,0.61,0.27,0.73,0.08,0.08,0.3,0.06,gc,2025
irkemTama,213,0.84,168.5,0.79,0.66,118.1,0.57,0.2,0.73,0.08,0.1,0.21,0.14,gc,2023
FoxieVIT.RE,651,0.84,168.5,0.8,0.71,110.5,0.56,0.33,0.71,0.08,0.1,0.3,0.1,challengers,2024
wewobepbop,219,0.84,168.4,0.77,0.69,113.2,0.57,0.47,0.74,0.05,0.11,0.17,0.12,gc,2024
Twinte,286,0.84,168.3,0.81,0.71,113.2,0.59,0.27,0.74,0.06,0.09,0.24,0.14,challengers,2024
Darum0nDOES,374,0.84,168.1,0.78,0.64,116.2,0.59,0.23,0.76,0.03,0.07,0.33,0.11,gc,2024
mtaOXÜ,711,0.84,167.9,0.8,0.68,112.6,0.59,0.27,0.74,0.08,0.09,0.34,0.06,vct,2024
MallyNXT,293,0.84,167.8,0.77,0.71,110.6,0.56,0.31,0.73,0.07,0.1,0.23,0.06,challengers,2025
appleGLRS,212,0.84,167.1,0.74,0.68,109.6,0.52,0.39,0.7,0.07,0.14,0.22,0.07,challengers,2023
murizzzSHI,554,0.84,167.1,0.81,0.68,115.5,0.58,0.25,0.72,0.05,0.08,0.26,0.23,challengers,2025
anjoanjo,205,0.84,167.1,0.75,0.67,113.6,0.59,0.27,0.78,0.07,0.09,0.26,0.22,gc,2025
NazomiVeni,401,0.84,166.9,0.76,0.69,104.1,0.56,0.43,0.74,0.05,0.08,0.3,0.11,gc,2023
NinjasYN,360,0.84,166.8,0.81,0.66,119.1,0.61,0.29,0.75,0.1,0.14,0.34,0.16,challengers,2023
LaPapaLunaANT.GC,593,0.84,166.8,0.78,0.68,106.6,0.56,0.26,0.72,0.05,0.08,0.16,0.11,gc,2024
LunaFox:3,204,0.84,166.7,0.81,0.78,110.8,0.55,0.41,0.68,0.06,0.11,0.26,0.14,challengers,2023
wstVirginiaDUPG,393,0.84,166.5,0.76,0.64,107.8,0.57,0.32,0.74,0.06,0.08,0.33,0.11,challengers,2023
P1noTREM,205,0.84,165.8,0.85,0.7,110.7,0.59,0.29,0.7,0.06,0.11,0.36,0.48,gc,2023
queasyelmFigu,266,0.84,165.8,0.82,0.68,105.0,0.59,0.25,0.71,0.07,0.09,0.16,0.2,gc,2024
ashl3yKryp,524,0.84,165.7,0.77,0.63,105.8,0.58,0.34,0.75,0.08,0.09,0.28,0.16,gc,2023
BayzonX3M,476,0.84,164.3,0.8,0.64,113.3,0.56,0.22,0.7,0.07,0.07,0.24,0.15,challengers,2025
GaKong,434,0.84,164.2,0.84,0.64,115.5,0.59,0.18,0.71,0.06,0.09,0.29,0.11,gc,2025
jeyj7yEXO,857,0.84,163.9,0.78,0.71,112.1,0.56,0.31,0.72,0.06,0.1,0.3,0.13,challengers,2024
pryzeFUR,305,0.84,163.6,0.78,0.68,110.4,0.56,0.24,0.72,0.03,0.06,0.26,0.18,vct,2025
bloodLCR,351,0.84,162.7,0.82,0.68,111.7,0.57,0.16,0.69,0.07,0.08,0.27,0.15,challengers,2023
notichaFATE.F,531,0.84,162.4,0.8,0.69,107.6,0.56,0.29,0.7,0.06,0.07,0.23,0.16,gc,2023
CzewickRED,213,0.84,162.3,0.82,0.67,107.4,0.62,0.36,0.76,0.08,0.15,0.22,0.08,challengers,2023
Solazet2K,598,0.84,162.2,0.74,0.69,109.9,0.55,0.35,0.74,0.06,0.06,0.22,0.07,challengers,2023
Zillah,213,0.84,161.4,0.73,0.62,106.2,0.56,0.23,0.76,0.06,0.07,0.25,0.11,gc,2023
pikaMKF,1090,0.84,160.8,0.81,0.7,110.8,0.56,0.26,0.69,0.07,0.08,0.29,0.13,challengers,2025
WigglyGnG.W,321,0.84,160.3,0.82,0.69,106.0,0.58,0.29,0.7,0.07,0.09,0.28,0.21,gc,2024
LamiSWAG,201,0.84,160.1,0.76,0.68,102.8,0.54,0.31,0.71,0.05,0.05,0.22,0.18,gc,2024
uKaFL.GC,744,0.84,159.9,0.77,0.71,104.0,0.53,0.43,0.68,0.04,0.09,0.11,0.16,gc,2023
Nepuchun,320,0.84,159.6,0.78,0.66,70.1,0.57,0.26,0.73,0.05,0.06,0.21,0.11,gc,2025
SouhcNiSUP,1259,0.84,159.4,0.8,0.71,104.9,0.54,0.34,0.67,0.06,0.08,0.26,0.11,challengers,2024
DestrianKPI,238,0.84,158.7,0.77,0.68,111.9,0.54,0.32,0.7,0.06,0.09,0.21,0.1,vct,2024
CamRGS,737,0.84,157.1,0.81,0.72,104.4,0.58,0.32,0.71,0.04,0.07,0.25,0.13,gc,2024
depppxGRE,325,0.84,156.2,0.8,0.71,102.7,0.55,0.4,0.69,0.03,0.05,0.19,0.08,challengers,2023
Miss K,347,0.84,156.1,0.8,0.73,104.9,0.59,0.35,0.73,0.04,0.05,0.3,0.14,gc,2025
jeyjeyArca,313,0.84,154.7,0.78,0.61,99.6,0.55,0.24,0.7,0.05,0.04,0.3,0.13,gc,2023
FOXAST.WO,557,0.84,153.9,0.7,0.67,103.3,0.53,0.41,0.76,0.06,0.09,0.22,0.16,challengers,2024
MAXROG,442,0.84,153.1,0.75,0.69,105.2,0.53,0.29,0.7,0.05,0.07,0.31,0.11,challengers,2024
eggyAKA,550,0.84,153.1,0.82,0.67,98.1,0.55,0.3,0.67,0.06,0.09,0.29,0.05,gc,2025
depppxGRE,459,0.84,151.5,0.78,0.73,101.6,0.52,0.3,0.66,0.06,0.09,0.2,0.14,challengers,2024
SekkyaSaD,1109,0.84,150.4,0.75,0.72,99.6,0.51,0.46,0.68,0.04,0.06,0.24,0.13,gc,2024
RennaF4T,240,0.84,149.9,0.81,0.73,95.3,0.54,0.42,0.67,0.05,0.08,0.25,0.17,challengers,2023
kurozaLCR,360,0.84,149.6,0.75,0.69,102.4,0.53,0.37,0.71,0.04,0.07,0.25,0.12,challengers,2024
Valinaaa,545,0.84,149.6,0.77,0.7,99.0,0.52,0.39,0.68,0.04,0.07,0.22,0.12,gc,2024
AquaMT,629,0.84,145.9,0.77,0.71,97.3,0.53,0.37,0.69,0.03,0.08,0.29,0.18,challengers,2023
PoponyMG,282,0.84,145.6,0.81,0.69,101.0,0.54,0.25,0.66,0.04,0.06,0.3,0.13,gc,2024
Novi1UP,290,0.84,145.5,0.85,0.73,96.2,0.58,0.26,0.68,0.05,0.08,0.28,0.18,gc,2025
mAriAT,703,0.84,144.5,0.76,0.7,93.0,0.52,0.36,0.68,0.04,0.05,0.22,0.12,gc,2023
LifeFPX,1673,0.83,228.1,1.03,0.62,139.6,0.79,0.18,0.76,0.19,0.21,0.35,0.24,vct,2024
arricaneDark,232,0.83,209.3,0.74,0.65,134.6,0.66,0.27,0.9,0.13,0.16,0.14,0.03,gc,2023
lielahhFLUX,671,0.83,207.6,0.82,0.62,139.1,0.7,0.25,0.85,0.14,0.19,0.26,0.08,gc,2024
SventyCHV,428,0.83,204.6,0.87,0.69,125.3,0.71,0.2,0.81,0.18,0.19,0.23,0.09,challengers,2025
IvAnnaTravisOne,573,0.83,202.4,0.82,0.65,137.9,0.69,0.2,0.84,0.13,0.18,0.15,0.05,gc,2023
CzewickRED,276,0.83,201.9,0.82,0.68,138.8,0.67,0.22,0.82,0.18,0.23,0.24,0.14,challengers,2024
CortexDesire,392,0.83,201.3,0.86,0.67,129.4,0.68,0.36,0.8,0.13,0.21,0.25,0.04,gc,2023
realNKT,760,0.83,200.4,0.85,0.66,133.7,0.67,0.22,0.79,0.16,0.21,0.2,0.24,challengers,2023
ind1nTBK,361,0.83,199.6,0.84,0.65,132.4,0.7,0.17,0.83,0.2,0.21,0.23,0.23,challengers,2025
An4liaDKM,254,0.83,199.2,0.83,0.64,132.7,0.64,0.26,0.77,0.12,0.15,0.17,0.13,gc,2024
OhanaOKM,516,0.83,197.9,0.81,0.65,125.6,0.66,0.3,0.81,0.18,0.19,0.17,0.15,gc,2023
KaceCumb,262,0.83,192.3,0.8,0.68,125.4,0.63,0.33,0.78,0.13,0.21,0.21,0.13,challengers,2024
zoeNCL,401,0.83,191.3,0.82,0.67,124.3,0.65,0.26,0.79,0.12,0.13,0.28,0.1,gc,2023
graciousSupe,958,0.83,190.8,0.83,0.66,127.2,0.65,0.22,0.78,0.14,0.15,0.26,0.11,gc,2025
FreshtFSN,447,0.83,190.6,0.79,0.67,124.5,0.64,0.28,0.81,0.12,0.16,0.27,0.12,challengers,2024
buntAG,267,0.83,190.5,0.91,0.67,110.3,0.66,0.53,0.72,0.04,0.09,0.25,0.0,vct,2023
Evalin,366,0.83,190.4,0.85,0.7,122.6,0.66,0.29,0.77,0.15,0.13,0.18,0.11,gc,2024
PukytooLK,233,0.83,189.3,0.88,0.64,120.6,0.69,0.15,0.79,0.19,0.2,0.26,0.11,challengers,2023
Gluttony,267,0.83,189.3,0.85,0.63,98.3,0.66,0.16,0.77,0.14,0.18,0.25,0.07,challengers,2025
HainzuInfe,313,0.83,188.9,0.81,0.59,114.0,0.65,0.14,0.81,0.13,0.13,0.35,0.06,challengers,2025
LysoarWOL,1673,0.83,187.6,1.01,0.65,121.3,0.66,0.3,0.65,0.05,0.06,0.24,0.04,vct,2024
floraVisi,516,0.83,187.6,0.86,0.65,124.4,0.66,0.15,0.76,0.15,0.17,0.22,0.08,gc,2025
Hetzen,385,0.83,187.2,0.82,0.64,126.5,0.62,0.23,0.76,0.15,0.16,0.3,0.16,challengers,2025
B1ngSuNC,403,0.83,187.0,0.81,0.62,124.0,0.65,0.19,0.8,0.08,0.12,0.28,0.18,challengers,2023
mirMARU,272,0.83,187.0,0.83,0.66,125.0,0.65,0.17,0.78,0.13,0.19,0.23,0.23,challengers,2024
Elsa007Viri,358,0.83,186.8,0.8,0.63,121.5,0.62,0.27,0.77,0.05,0.14,0.26,0.15,gc,2023
Kazuha,201,0.83,185.3,0.78,0.66,120.7,0.63,0.34,0.81,0.1,0.14,0.16,0.18,gc,2023
shir0,212,0.83,184.1,0.79,0.69,123.3,0.61,0.28,0.77,0.09,0.13,0.16,0.14,gc,2025
blondesh,284,0.83,183.3,0.78,0.65,118.3,0.64,0.29,0.82,0.07,0.09,0.31,0.12,gc,2024
Bea2YYY,351,0.83,183.2,0.79,0.68,127.3,0.62,0.27,0.79,0.07,0.12,0.26,0.17,challengers,2023
Teco,209,0.83,182.4,0.85,0.62,116.2,0.65,0.23,0.76,0.09,0.11,0.34,0.26,challengers,2025
Jean,229,0.83,182.3,0.77,0.61,128.3,0.6,0.25,0.79,0.13,0.2,0.15,0.17,gc,2024
ANGE1NAVI,1311,0.83,181.6,0.81,0.7,119.0,0.62,0.33,0.76,0.13,0.13,0.3,0.13,vct,2023
BunnileyahNTH,803,0.83,181.5,0.79,0.7,117.3,0.6,0.34,0.76,0.1,0.11,0.2,0.14,gc,2023
Abdullah,260,0.83,181.0,0.9,0.64,113.7,0.64,0.12,0.72,0.15,0.19,0.26,0.2,challengers,2024
NSDORG,247,0.83,181.0,0.88,0.69,117.5,0.66,0.2,0.75,0.13,0.12,0.26,0.09,challengers,2024
EllileaFLD,376,0.83,180.2,0.83,0.68,117.8,0.64,0.21,0.76,0.09,0.11,0.21,0.07,gc,2024
JuneCGK,282,0.83,179.4,0.86,0.7,124.0,0.6,0.23,0.7,0.1,0.1,0.19,0.15,gc,2023
UvitaMOX,220,0.83,178.9,0.87,0.63,115.5,0.64,0.15,0.73,0.1,0.17,0.12,0.14,gc,2023
TigaxHOF,211,0.83,178.8,0.79,0.63,119.2,0.6,0.19,0.76,0.05,0.09,0.3,0.07,challengers,2023
Wild0reooTS,382,0.83,178.7,0.82,0.66,120.3,0.62,0.16,0.76,0.11,0.12,0.28,0.12,vct,2025
MatiSKLG,298,0.83,177.4,0.83,0.69,118.7,0.62,0.19,0.75,0.15,0.19,0.23,0.21,challengers,2025
Jieni7EDG,340,0.83,177.1,0.82,0.72,114.2,0.63,0.36,0.76,0.1,0.11,0.27,0.0,vct,2025
hatexIW,661,0.83,177.0,0.8,0.67,113.8,0.6,0.41,0.75,0.06,0.1,0.24,0.12,challengers,2023
randyySAVAGEOXG,885,0.83,176.3,0.84,0.68,119.8,0.59,0.19,0.71,0.09,0.12,0.25,0.17,challengers,2023
Ne0Sout,241,0.83,176.1,0.82,0.65,117.1,0.62,0.16,0.76,0.14,0.18,0.17,0.14,challengers,2024
biubiuSZE,286,0.83,175.9,0.82,0.66,119.4,0.63,0.23,0.77,0.05,0.07,0.23,0.17,gc,2025
liifaiEVO,456,0.83,175.6,0.82,0.66,116.4,0.61,0.3,0.74,0.06,0.08,0.32,0.09,gc,2025
veils,435,0.83,175.4,0.78,0.66,114.9,0.6,0.32,0.76,0.09,0.11,0.21,0.09,gc,2024
RavilyO2,309,0.83,175.2,0.82,0.6,121.2,0.62,0.24,0.75,0.11,0.14,0.25,0.21,gc,2024
dejahDrea,208,0.83,173.6,0.82,0.63,118.0,0.63,0.17,0.76,0.04,0.09,0.29,0.13,gc,2024
sashi,416,0.83,173.6,0.73,0.68,113.4,0.55,0.38,0.75,0.07,0.1,0.18,0.05,gc,2024
NitroZ10,242,0.83,173.4,0.78,0.61,121.5,0.62,0.23,0.79,0.07,0.11,0.24,0.05,challengers,2024
JakeLE,277,0.83,173.2,0.79,0.67,112.4,0.6,0.25,0.76,0.08,0.12,0.25,0.19,challengers,2023
PreTaxMicrobNoct,492,0.83,172.7,0.79,0.65,116.5,0.59,0.32,0.75,0.11,0.13,0.24,0.24,gc,2023
awusNCL,1841,0.83,172.1,0.81,0.69,110.3,0.59,0.42,0.73,0.06,0.09,0.17,0.17,gc,2024
azulZEN.GC,1179,0.83,172.1,0.81,0.68,114.7,0.6,0.33,0.75,0.07,0.1,0.34,0.12,gc,2024
ApothEG,632,0.83,172.0,0.81,0.61,118.7,0.59,0.23,0.73,0.09,0.15,0.34,0.16,vct,2024
EKS,562,0.83,172.0,0.81,0.7,113.8,0.6,0.33,0.74,0.07,0.08,0.26,0.13,gc,2024
sunniqtHELI,353,0.83,171.8,0.74,0.69,115.6,0.57,0.34,0.77,0.07,0.11,0.12,0.22,gc,2023
BNNRC,201,0.83,171.5,0.84,0.64,111.0,0.58,0.19,0.7,0.18,0.16,0.22,0.22,challengers,2023
myah,271,0.83,171.5,0.79,0.63,118.9,0.62,0.21,0.79,0.09,0.15,0.3,0.13,gc,2024
Daniipann,200,0.83,171.4,0.76,0.72,115.3,0.59,0.41,0.77,0.09,0.11,0.16,0.2,gc,2025
RedLightDK,216,0.83,171.3,0.73,0.71,105.4,0.55,0.42,0.75,0.11,0.09,0.23,0.24,vct,2023
KarminionBONA,275,0.83,171.3,0.75,0.64,115.4,0.57,0.21,0.77,0.11,0.09,0.1,0.1,gc,2024
er1noaxol,1189,0.83,170.8,0.82,0.66,114.0,0.61,0.19,0.74,0.07,0.1,0.22,0.12,gc,2023
d0r1,396,0.83,170.6,0.78,0.66,105.7,0.58,0.33,0.74,0.06,0.1,0.27,0.21,gc,2025
BawnBRKA,307,0.83,170.3,0.84,0.74,108.2,0.61,0.35,0.73,0.07,0.11,0.26,0.18,challengers,2023
CilleHERO,1088,0.83,170.2,0.78,0.64,112.9,0.61,0.32,0.78,0.06,0.09,0.3,0.15,gc,2024
kurfzZETA.AC,290,0.83,170.0,0.8,0.63,119.8,0.61,0.2,0.76,0.07,0.08,0.26,0.07,challengers,2025
nobare77,274,0.83,169.9,0.86,0.61,115.2,0.62,0.21,0.73,0.07,0.13,0.22,0.09,gc,2025
Len,335,0.83,169.5,0.82,0.7,109.8,0.59,0.33,0.72,0.06,0.09,0.29,0.14,gc,2024
sunshineWHO,468,0.83,169.4,0.8,0.65,111.7,0.61,0.24,0.75,0.06,0.09,0.27,0.13,challengers,2024
Kiwi,330,0.83,168.9,0.84,0.73,103.8,0.59,0.31,0.71,0.07,0.05,0.19,0.06,gc,2025
RIAIGZ,216,0.83,168.5,0.83,0.64,113.5,0.59,0.26,0.71,0.06,0.07,0.25,0.13,challengers,2025
wesIVY,289,0.83,168.4,0.76,0.7,112.2,0.55,0.38,0.73,0.04,0.07,0.17,0.15,challengers,2023
ChelbyHype,456,0.83,168.2,0.79,0.66,109.4,0.58,0.28,0.73,0.09,0.11,0.2,0.11,gc,2023
wAvEAST,381,0.83,168.2,0.81,0.62,101.0,0.61,0.24,0.75,0.08,0.13,0.31,0.12,challengers,2025
CigerMMrBr,262,0.83,168.0,0.78,0.65,113.7,0.56,0.26,0.73,0.1,0.14,0.18,0.22,challengers,2023
Vefa,891,0.83,167.7,0.8,0.69,112.9,0.6,0.23,0.75,0.07,0.09,0.28,0.16,gc,2024
cutieBlue,202,0.83,167.3,0.84,0.66,112.3,0.6,0.25,0.72,0.09,0.15,0.16,0.05,gc,2024
YazzAZZY,366,0.83,167.2,0.77,0.7,111.1,0.55,0.39,0.72,0.05,0.06,0.18,0.21,gc,2024
Darum0nDOES,405,0.83,166.9,0.82,0.66,120.3,0.58,0.16,0.71,0.06,0.07,0.26,0.15,gc,2023
Ariel4RL.H,349,0.83,166.2,0.83,0.69,111.9,0.58,0.24,0.7,0.06,0.08,0.18,0.08,gc,2024
AgzimOMNI,248,0.83,165.6,0.78,0.67,109.8,0.59,0.31,0.76,0.06,0.08,0.27,0.3,gc,2024
Abby6star,367,0.83,164.7,0.77,0.69,110.9,0.57,0.27,0.74,0.09,0.08,0.23,0.2,gc,2025
rushNOS,369,0.83,164.6,0.81,0.72,109.2,0.56,0.41,0.7,0.08,0.12,0.3,0.23,gc,2025
Jade,289,0.83,164.3,0.83,0.69,112.5,0.56,0.32,0.67,0.07,0.12,0.25,0.17,gc,2023
